"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","symbol"
758.082224432527,-1.57554788023826,0.104355898894276,-15.097832484146,1.67344506420114e-51,6.31193051942776e-49,"ENSG00000172986","GXYLT2"
530.566430962415,2.71586052824121,0.180001577861595,15.0879817860789,1.9429494384352e-51,7.16559752894902e-49,"ENSG00000099337","KCNK6"
449.499259551704,2.45637343011475,0.163282591253388,15.0436945620422,3.797509777965e-51,1.37007548424146e-48,"ENSG00000126803","HSPA2"
2239.21367328856,1.85640132438946,0.123586972939555,15.0210113593235,5.34853841414633e-51,1.88860305364197e-48,"ENSG00000100242","SUN2"
101199.166044773,-1.3075864701883,0.0874865013877737,-14.946151114131,1.65014871814555e-50,5.70538919298823e-48,"ENSG00000108821","COL1A1"
2022.23188524862,-1.24257351659359,0.0832606386945063,-14.9239008501093,2.30400848026159e-50,7.80353566090232e-48,"ENSG00000145685","LHFPL2"
2741.5819778392,1.38492460717484,0.0928359240240599,14.9179816082395,2.51774662307446e-50,8.35690459130873e-48,"ENSG00000134686","PHC2"
801.307083812409,-2.50975420514535,0.168672091516335,-14.8794870721235,4.4792030765998e-50,1.45758537763236e-47,"ENSG00000138316","ADAMTS14"
159.824963434349,4.82985717603147,0.327055245929012,14.7677104591675,2.36615217154647e-49,7.55166566134332e-47,"ENSG00000168309","FAM107A"
197.304006208961,2.52743967035462,0.171688170289399,14.7211055141094,4.7188250081228e-49,1.47761546858124e-46,"ENSG00000124440","HIF3A"
5404.87359693056,1.19875990622725,0.0816005155518059,14.6905923096306,7.40635598301921e-49,2.27622007211457e-46,"ENSG00000102804","TSC22D1"
742.189668392286,-2.12750875711247,0.144997878517506,-14.6726888618278,9.64460718269396e-49,2.91021637825435e-46,"ENSG00000131389","SLC6A6"
3060.2823502889,1.53645039346709,0.105026179790855,14.6292133687688,1.82889423724512e-48,5.42005870737858e-46,"ENSG00000133142","TCEAL4"
3086.0137933911,2.62863657498319,0.18029235603305,14.5798559230172,3.77312170590548e-48,1.09857417247732e-45,"ENSG00000103196","CRISPLD2"
371.472388610524,-2.19959248136224,0.150943767038585,-14.5722643903538,4.21678658445089e-48,1.20658258888874e-45,"ENSG00000103742","IGDCC4"
628.318030728511,2.32426804444778,0.159901710496048,14.535604636357,7.20743169745589e-48,2.02736502459285e-45,"ENSG00000141401","IMPA2"
1599.63664796078,1.91038708960296,0.131694400553428,14.5062134880056,1.10662968064461e-47,3.060937696663e-45,"ENSG00000152268",NA
1359.72212924312,1.50300168409829,0.103816390498906,14.4774989467017,1.68103397901912e-47,4.57351474029531e-45,"ENSG00000163171","CDC42EP3"
2760.88691981078,-1.8362373126326,0.128410240382085,-14.2997731891855,2.19523838239744e-46,5.87615745068838e-44,"ENSG00000112837","TBX18"
1923.30652153534,1.56475578865581,0.110558986814407,14.153130683827,1.78624650838759e-45,4.70548365923816e-43,"ENSG00000164647","STEAP1"
1249.23678057929,1.37843102129142,0.0978150244419859,14.0922218151565,4.24008524939069e-45,1.09950710623262e-42,"ENSG00000068383","INPP5A"
436.920172750496,-2.55506928582227,0.181459449177846,-14.0806626350887,4.99393220458775e-45,1.27506613642059e-42,"ENSG00000136999","CCN3"
1633.91568107726,1.54460368332067,0.109786826621919,14.0691167678972,5.87991708256842e-45,1.47853187730766e-42,"ENSG00000156675","RAB11FIP1"
230.182325910481,-2.23160207073207,0.158973642591674,-14.0375601536915,9.18196969710606e-45,2.27438759840555e-42,"ENSG00000196517","SLC6A9"
231.929370484925,2.89345968217842,0.209712932513764,13.7972401010058,2.64797720451828e-43,6.46262201267432e-41,"ENSG00000167641","PPP1R14A"
